UniProtID,scale
Q8IZ07,93.2349646392194
Q8IWN7,46.39031266026974
Q71DI3,104.90802210831016
P0DN79,80.01541723866023
Q9NVM6,59.23938638206403
P35221,81.5879424418893
Q15021,60.472271587122734
O75570,98.41681026877058
O75690,92.5605061129596
Q99732,83.74851099327668
Q9UBH6,64.83103922205918
P60413,77.37610599245934
Q9BRB3,76.76630899674848
A6NKX1,133.5414627868505
P04433,114.09475979271724
Q96FF7,66.05782202673646
Q96JP9,33.27560357033749
Q9H4B7,83.2424097315986
Q8IWT6,56.81179143608727
Q14258,60.17266180514409
Q6GPH4,81.52853697511033
Q5W111,89.76824255500485
P62877,86.56059914162648
Q9Y2R0,81.53206560429823
Q96F07,60.920725960111874
Q8N474,82.55295304299584
Q96GX9,106.98141302938146
Q96KN7,54.7944433883221
Q8WXW3,31.76471968779767
P67775,155.00810715763984
Q7KZN9,82.8617372726792
Q5JPE7,54.680751342148206
Q96Q80,100.23838317242216
Q8IVJ8,119.16168315073588
Q9C0E4,68.40643105625952
Q9NXK6,129.44409740533604
Q9NWS8,82.96799494456425
Q8WXD9,51.74041286903486
Q8WTR7,71.3733440750106
Q9H813,67.86109986315337
Q8IYR6,69.41646825967578
Q8TBC3,63.63916762047427
Q99952,85.63027532632864
Q86SQ6,70.28772785452307
Q9Y2H1,86.31641890120947
Q96KT6,102.58155923666872
P49458,150.96119733941413
P98177,71.59849312330532
Q9NWZ3,88.49988493161355
Q8WWF6,103.64716692577404
Q8IVP9,93.18521592912924
Q9NY99,87.63033878442519
Q8IZF7,70.46256250541653
Q5R3F8,61.22327012723044
Q5T0W9,57.98949711580975
Q96PY5,46.49364624721033
P48995,81.93386946356115
D6RJB6,71.7646504183232
Q5JR98,76.47095400614042
Q5T3J3,51.33218882902896
Q8TAD8,75.96439400855782
P55055,80.64967215733132
Q9NX70,88.97522299022971
Q8WUU5,93.45819855356342
Q96K21,63.26418961047618
Q04206,75.88995169571761
O43296,70.13712457188176
Q9HAP6,95.3386043579689
O14494,79.29264852438764
Q7L513,81.84387442785125
Q8TCD1,105.28933503924767
Q96G75,80.92855071429527
Q8N7E2,65.15340548647698
Q6QNY0,68.08968202223923
Q9BS31,84.2827704330049
Q96EB1,84.3914193725256
Q9NYL4,67.02452293665486
Q96RJ6,111.69413211212128
P61978,64.36887374476628
Q9H8M5,50.13455818050927
Q5MJ10,68.72097105988723
Q00266,122.1967833138207
Q96P69,110.7457683135316
Q14185,59.8710198566914
Q9UMS5,80.42718675365556
Q3B8N5,66.01530586548122
Q96FV0,79.37103826932197
Q6NUQ4,63.245022298321736
Q9HAJ7,85.4076084533493
Q7RTX9,95.89211520955742
Q9Y247,79.92796890292189
Q9UBX1,87.72437256664684
Q7Z333,46.817433875352734
Q7L4P6,70.91522594295908
Q08AH1,95.11566169539886
Q9C009,62.63191942087767
Q96RP7,69.87901773037308
Q3ZCT8,90.83589244183068
Q9H8W4,152.800983426611
Q6UXI9,57.756703947864295
Q6P995,55.82348612825481
Q13103,85.3779268002404
Q6MZN7,134.86972561965783
Q96HP0,48.57887032310202
Q8WV74,148.29219726140616
D6REC4,47.88596440964177
Q8IYB1,109.05600836305328
Q8NB14,64.47694580402805
Q9H6Q4,107.77033027028094
P43320,140.53645730374316
Q8IX95,79.50126806535022
Q5T0N5,59.89912073387659
O15442,115.16451363200682
Q8IUG5,40.9726530021837
A6NIK2,91.01294462344464
Q6UXZ3,93.29873173684952
O95810,56.75066544565181
Q6UWQ7,100.40882730889092
P10916,142.9033726036702
Q2WGJ9,59.894072902201415
Q9ULD0,74.96919191420504
Q99640,91.00659875751592
Q13278,182.7096518215368
Q96ST8,23.79884253419264
Q8IYX0,82.7367972580891
P57058,70.93184923678069
P08254,102.22789815648764
Q9H6K5,48.97282968071641
O60678,80.7946186666582
Q3LI66,181.2362605553612
Q9HCS2,88.821190274882
Q8TAG5,75.94730877326504
A1L167,197.74247197861297
Q96I15,98.82554662094748
Q8TC21,84.87868385089011
Q96PK6,62.649386644963485
Q6UN15,54.45900177711295
Q29RF7,51.88729977014197
P49441,124.66487499487523
Q70E73,55.929908664908254
P53367,65.72177470284028
Q05D32,74.8290199225511
Q9UN30,74.33434180279333
A0A096LNW5,84.03296466871878
Q9Y2I8,92.0163553561826
Q9BSG5,73.31388986937041
Q96F85,188.99201471157517
P49815,37.37702150539119
Q8N5W8,112.64652627284204
O14684,152.4255523446869
Q99584,183.17891511805587
Q96DM1,95.3522311652036
Q9Y2Z2,91.94179814462284
O00567,84.54312567868509
Q8TC05,61.36836757108303
Q6UWI2,55.84152355859121
P0DMN0,150.22832537663132
A6NP11,69.04159804188149
Q8IVK1,133.16978151458403
P11464,51.81699725880733
Q6ZP01,54.52715889839535
Q96PQ7,83.46495274872484
P29401,111.9273961912196
Q96GY0,81.15835553017676
Q13127,56.32234854003513
O95460,60.09856058912405
A6NEL2,53.07996942022475
Q6P4E1,44.32768031855963
Q9HB03,126.38745560979432
A6NJG6,76.63406692070336
Q6UY09,44.221069692726026
Q8N5M9,116.48355102404314
O95780,73.0280216084083
Q9H6S0,63.960846336355566
P43304,77.60942933025916
Q8WZ04,81.23354713300836
O15466,81.41242033958412
Q8IUE1,88.14159323356637
Q8WXE0,56.35392311528055
P55103,77.55781672563408
Q8N4S7,135.11664567423415
O75569,74.8507369243514
Q9HBU9,79.16351595808729
Q7L8W6,127.0853266153743
Q9BRP0,99.48697871932438
Q9Y263,84.61958177464331
Q15038,110.15714669153635
P22392,166.5837995708392
Q9H4P4,77.9715123549365
Q8WUM0,48.59362156423129
Q8WVC0,53.16920638431514
Q14241,56.680619722141216
A0A075B6K6,106.26427501841322
Q96EZ4,107.882797159974
Q8N976,87.64211012564085
P20339,98.44865475363603
A6NHM9,90.99726116794352
Q6UX46,104.48491221669369
Q6NUI1,63.99945395202735
Q96FN5,75.73835965465736
P39656,69.35733355167918
Q9HAR2,55.324657990850255
P17600,55.62225268908369
Q5QP82,75.75213415308352
Q8WUW1,109.36453313207376
O15529,90.24866155916604
Q8IXW0,64.38540901987467
Q5W0B7,102.85922499137908
P22309,76.02796640298578
P0CW01,75.64499394352347
Q96QU8,80.09371058821971
Q9NVE4,62.11802126716505
Q9H511,67.59533088969344
Q9BQD1,107.39696158948163
P37173,69.17421030974522
Q8N8L2,87.7627657100858
P55198,57.802545693587696
Q7RTS6,73.6914524332784
A0A024R1R8,102.65462737424852
A6NGU7,104.08214855163403
P49675,110.57393734723126
Q9UNE0,70.63100469811125
A6NKC9,70.06335970899362
P82675,70.11597157282247
Q8NCB2,76.98311821122368
P98153,53.97281333827007
Q9NXS3,99.06749099325148
Q13261,72.99992111897207
Q6UWY5,64.50905322008288
Q5GAN3,142.5760302791319
Q9BSW2,37.679295929161526
Q9ULV3,56.483712187021005
Q96GS6,122.73536202813624
Q8IYJ3,72.18843812985251
Q8WWW8,69.44013644615626
P30153,94.2486540329057
Q6EIG7,84.45545270318573
Q9NWB6,45.40806335330385
Q9C0G0,46.31090690543844
Q6ZRF8,58.05086359694616
Q9Y2P4,88.8828896846876
Q5FWF6,75.96300837022204
Q6UXH0,69.26146868573228
P10620,143.7308278999758
Q8N5N4,107.69503543032296
Q9BQ87,93.43166119062332
Q96GI7,78.5629632321617
Q96J77,68.5495840288207
Q8IYP2,116.21535068925002
Q9NV92,65.02755638165776
P62633,136.68634110266635
Q6W5P4,70.14932217599998
Q8WWM9,129.4765827330069
P62987,136.06399832507566
Q9NY26,94.37230451041673
Q8IZM8,68.25763300843846
Q9UBY8,81.44473247854509
Q8N7M0,90.13976186060356
Q7RTY0,92.8308010173945
Q15005,104.94270079772689
O75554,73.86969738811321
P56377,138.35540729701927
Q8N584,67.26093681504082
P04843,47.15098836398471
Q96P70,81.06462949563897
Q71F78,82.40516038174754
Q9NYD6,74.23332037472689
H0Y354,170.79115506615156
Q6KB66,38.469328626825046
Q9NZJ6,70.60456817199066
O94844,65.41463347621122
Q9C010,90.67119280863054
Q96S90,84.12964577430418
Q8IWV2,65.67507215015206
Q9UBJ2,63.249118275034384
Q08AI8,84.55684972930187
Q7L591,57.434241284477125
Q96EY9,76.96403275945809
P37235,152.58554142737813
Q8N4C0,150.95231684537123
O75900,83.35363592569126
A0A2R8Y747,102.3609285978547
Q9UBC9,62.86881056508487
P00797,76.39160723240025
Q9H4I8,143.09989240937944
O15514,147.05185410005902
P48431,68.90270206978586
Q8IV77,57.86403589177725
Q05066,93.017939799468
Q5MJ09,65.34003320409899
Q9H4Z2,55.14122348309425
Q9NVF9,117.08068553822451
P0C7V8,86.3243836379221
Q8NC42,69.81654810260495
Q8WW22,90.89860543453916
Q8IWL3,93.79587173844808
Q6XE24,75.8215527907951
Q8NAA6,112.8320669012502
Q96EC8,86.87703349213027
Q6IEV9,126.30296618496897
Q96A46,98.5893747285234
Q8N335,142.47108121402206
Q86XP3,54.25186363558731
Q9BU02,120.39434586002062
P0CI25,95.383752373182
Q9BXN2,74.79350956745435
E7ETH6,92.5971177921565
Q49AR2,89.54515911297663
Q9NPD3,145.89915095433676
Q9H2X8,110.2325873740812
Q03933,55.46829684615559
P21757,49.26458058634862
F5H4A9,67.05875431054736
Q12852,60.13181166795243
Q9H306,60.22632368176199
P17017,62.57489346628206
Q9H1V8,71.96119963149752
Q8NGP6,129.64336424272005
Q9P298,135.0383682748155
Q9H2K2,56.67668277108661
P35754,237.2820037667001
Q86TU7,86.08146098680265
Q5SWA1,64.9576309294945
Q9Y6X1,113.598536227743
Q15554,66.24613415163505
Q92854,64.4774365943877
Q9UF47,70.29865626332548
P0CE71,259.962029230968
Q9BTK6,77.64263408577257
Q9BV79,94.25291306328704
Q86U42,82.88461331088612
Q96M89,49.21603913302454
Q6GMV3,102.54849291638747
Q86WA6,91.08421841584244
Q14CX5,101.39494346886477
Q16832,68.95917328563061
P32929,125.87716214520206
Q9Y5L0,103.20416926331151
Q9P203,64.02458839044272
Q969H0,70.27140307953765
Q8NHR9,217.29913183937387
Q8NGJ7,108.54180122517305
A8MU46,68.17423152851252
Q14802,96.51596678837636
Q8N2R0,92.05044520882254
P83369,69.33789726449514
Q9UKP6,79.95910808360239
Q07507,91.0540445458314
Q13950,72.31255406669844
Q5JUK9,101.50684825419754
O60330,39.56771116343657
P0C263,86.03001312886548
Q14582,79.547086849165
Q8NH73,128.0438373766841
Q86UQ8,77.02600100137562
Q86T96,67.65871380392969
Q6P1J6,71.63254402866443
P09565,89.64621184812445
O95197,46.08768045888699
Q86UB2,67.41214017725852
Q96MN9,71.04453526024047
Q9BZW7,29.530572646237022
Q13884,73.8311951243273
G5E9R7,81.31433658351061
Q8NFN8,55.24258024318582
Q12986,51.02346761367527
Q9UJT9,79.63059167562484
Q86X59,61.22411149775759
Q9UFB7,65.8013213172334
P01210,84.58777315308407
Q96MG2,55.39926915804041
Q5SZI1,77.79071529769199
Q96NZ8,55.9957102381728
Q15760,75.28900052990787
Q8TE12,69.65629446575531
O00370,84.18159105724735
Q9BZM6,110.6848866476462
Q96AB6,150.32638490429412
Q96MT8,29.44598182044341
Q86VE9,108.90159064221407
Q9BX82,62.14798928058186
Q9NRG7,144.89788128926793
Q9H3F6,87.92844261453203
P35680,57.48414445325122
P53779,77.00007989510242
Q8N2X6,92.10084225053949
Q9Y6H6,102.53068868497309
Q6NSX1,43.27384238812124
Q13642,72.29550826160394
P27815,70.47073949611982
F5H4B4,56.96512216172332
P52954,77.240874842928
Q9Y5F6,39.94796816158641
O75038,58.99815374911741
P09417,158.5158791936133
Q9BWU1,69.70331933576563
Q9GZV7,96.7111026055888
Q15569,78.64833532235794
A0A1W2PR64,92.53283083169336
Q16720,72.79061538498412
Q7Z4R8,71.7361311628938
Q6P280,58.27125514863947
Q9BTA0,105.11303574138164
Q9BV44,80.28919440699781
P19474,54.68240584598089
Q6PIJ6,57.852645022350586
Q6W349,105.92582740410036
Q8NGZ0,114.95762175732966
A8MXZ1,66.97334131480223
Q9H040,75.12671158761155
A0A2R8YEV3,120.8208412613326
P78536,77.08853204201985
Q53FZ2,91.12683823058562
Q76N89,55.6140918415196
Q9UHN1,101.51041481542836
Q15612,131.60684328443196
O75343,72.34770806406677
Q7Z4H9,78.58660936897967
Q8N393,62.99489852136141
P35626,95.5679890707866
Q9NP85,70.40214036112374
Q9H3L0,93.96242356517612
Q9NRM1,32.9777174549816
Q5T5S1,51.82396738627381
Q96T53,110.48428309379312
P51606,96.95293533221523
Q9P2V4,60.60185147556843
O75177,70.64180366976746
Q92692,58.02999702855753
Q96AH0,102.4006189511096
Q86UR5,52.33368930393996
Q6ZN18,68.72540118388918
Q92572,131.27783673864636
Q9UK61,52.17964931489444
P60014,82.20962667819852
A6NCN8,92.6329969566188
Q8NEY4,96.6295472616284
Q9NQC1,64.4495084898386
P54764,52.994739187372346
Q5T870,132.46376188726478
Q13822,82.86836574954258
Q16514,90.92440537471494
Q13796,54.45491967293216
Q92609,63.348109661402745
Q9BYS1,97.9839496104848
Q8N3F8,57.245738443195656
Q96MW5,47.67965355301075
Q9NQY0,91.95683777699242
Q8NEC5,55.78476945120109
Q14524,57.84845220416956
Q00973,90.02834027636062
Q9H902,77.97129508622679
P51124,96.98934075240184
Q6ZSV7,131.34730394907726
Q9HAV5,68.44341126960641
Q9UBD3,113.74590107103576
Q5TGI4,108.43018041160803
Q8N4M1,76.801128963964
Q96FJ2,224.745548247792
Q7Z2T5,74.48238058126313
Q6NUM6,80.3284943481127
Q6UX01,88.84526957254793
P58753,109.8321113633593
Q9Y3S1,45.96675997955169
Q8TB96,78.87800487520731
P01594,142.72994121083127
Q8N565,132.1071709323993
Q99417,94.34750986278291
O95568,93.55488564962162
O14717,117.995111080956
P0C7Q2,92.46728033094978
Q8NC38,67.00544708764443
Q9NYJ7,75.18023987707281
Q8WX77,73.91615454397265
P48730,67.75948469479569
Q9Y224,93.37735193665256
Q16236,69.18608295057876
Q9UBM8,91.4067788261536
Q09472,51.389566644853744
Q9NNX1,42.61504061263501
Q9Y3I0,142.03399700175746
Q96FC9,80.4220208165375
Q4L180,35.07334513200952
P98066,89.10135208674227
Q6JVE6,107.48816812152776
Q9H999,131.13785190763426
Q8IY22,68.58392749266012
P62829,181.6034255699873
Q9H7Z3,72.09185495733689
Q14206,108.55448349748174
Q07283,29.426444476038075
Q2M3D2,73.47507679149948
Q99558,57.21092512982204
O95427,93.49616281245956
Q86SG2,92.17816880221916
Q8IYD2,144.5868023716163
Q14032,127.24551961409328
Q9H5Y7,57.53636222830677
O60934,60.04032570704033
Q17RA5,145.76705278106436
Q8NA97,174.3717557817401
Q9Y2D4,32.62651939162131
Q96HE9,59.75581096976644
P31350,97.06307161798628
Q2M3W8,77.52134697125585
P32119,154.66117470844932
P20231,102.45938810709092
Q52M58,99.03069637122036
O75781,73.15072479893719
Q99623,64.4681328816502
Q96E22,85.47439361361062
P01814,147.0499785628089
P49406,98.76771180778724
Q9BQ66,66.01592185378821
A0A0G2JLG4,86.89975016349743
Q16099,44.79156313520654
P08237,103.53433098518354
A8MPS7,121.82004340163851
Q309B1,75.61107644850476
Q8IYM9,64.97269019561925
Q96Q45,67.54911471521744
Q9C0I1,80.71201722224195
Q96I76,74.09583781871713
Q6UWM5,94.76847980561404
Q6UXF1,54.36100765612946
Q6NXE6,104.55198683864003
B7ZLF3,87.41581196990714
O60412,120.74530834400848
Q9NVQ4,149.8182353706966
Q8IY84,106.6290428807201
O15553,56.62229998718114
Q07011,82.39016053517504
Q32ZL2,90.61546279011084
Q9HAU8,79.30555161917052
Q9Y3C6,196.91125109950576
Q8N7S6,65.24419362705055
Q6UW88,109.68647429121955
Q9UNQ0,76.09481430582558
Q567U6,49.51843183466835
Q5TGY3,49.41451068687846
Q9HC36,84.11552590442916
Q96FZ5,117.16020598519266
Q9Y282,80.42403360904905
Q14140,80.32778958880539
P0DN81,110.15441809641308
Q9NVK5,66.22581153855461
P03956,83.26882903142301
Q9Y219,59.76362634909049
Q15042,60.54421547093789
Q8N8Q9,89.38627051739896
P15531,166.77071554590034
Q9HBA9,104.83499536794614
Q3B7S5,87.19459005656587
Q9BRD0,58.2414458881979
Q96IK0,129.33020126985568
P19224,63.08620175020861
P81534,152.44910329710314
Q9NZN1,57.901686954682745
Q9Y2T3,126.5179112093876
Q8WWZ4,69.17738658175345
Q9C0C7,64.09883661072789
Q9NZ81,70.74539285446443
Q9H9L4,64.8184191619285
Q6ZRQ5,52.099175645054615
P48539,131.35199405849278
P17735,97.42891400575066
Q9NY61,57.59593903632966
A8MPY1,54.86886582367347
A0A494C1R9,77.84928155418471
Q96PE7,102.07272094433398
Q17RB8,72.50959081517853
Q7Z3S7,63.6423649749465
Q15276,32.079663288022246
Q9BSI4,69.33715787725784
P01706,132.42520085442575
Q8TBE0,65.17489676932071
Q99685,140.68417200815622
Q9Y2G9,60.82198263259015
Q8N5C8,59.98098715079183
Q9HCE6,73.49892151106208
Q8NA31,69.13835193972159
Q05215,67.65916599497473
Q8NCF5,75.51547310821363
Q8WXK1,91.9244662340088
Q08499,63.663505520650894
Q8IVE0,46.14834623208291
P43005,85.7759122341051
Q14094,89.06406286121049
A0A087WSX0,134.12058561750965
P55036,92.46909315259497
Q59EK9,76.83196013670737
Q8N6M8,62.55094699944747
Q6UWN8,128.94184008334727
Q96BH1,62.31121116796189
O00337,76.91562645160653
Q96MC5,86.6546203226903
Q9UK80,83.80271341354972
Q4ADV7,53.88799151352765
Q9H295,60.90281215452237
Q9NS84,88.84015729447566
P35527,42.11220517146012
Q53F19,57.75648427142984
Q9NP64,112.47455187659544
Q9H175,68.94227449864364
H3BR10,75.27158523711321
Q8TDN1,73.75834767805122
Q92673,66.53232151468237
Q9BUB5,93.79429265844966
Q8N146,110.65839212321096
Q9BZI1,66.70392606290123
Q9BW71,63.4617138032581
P0DPF3,49.799057501133404
Q86VH5,55.37555846559169
Q495Y7,107.21599526149495
Q9NQW1,56.2753365423161
P52435,148.84034495376545
Q8NG80,138.3722120313584
P27694,87.35485408475655
P11234,115.53767125551752
Q9P2B4,41.32202305959133
Q96NW4,73.08734184578196
Q5TA78,116.54435919036196
Q92508,45.27203637050599
Q9UJY5,75.38885973005573
Q9NPZ5,87.17615126138728
Q9P244,57.974280356830405
Q3SXY8,67.57470758856569
Q9Y5H7,40.78443374547147
A6NL46,57.97829706445945
Q16875,81.41086076157922
Q7Z7A3,89.93502739146139
Q92888,68.5998724947117
A6NNA2,54.15446450410191
Q9GZX6,112.4394158493213
Q9Y6F7,61.28507978532031
A0A5S8K742,58.31300445881048
P25490,88.60987032136079
P59046,85.40227495187744
Q8NHE4,156.2381995637395
Q8NGN0,97.68288849471104
Q9H341,95.13397085831473
Q12815,58.31597577130214
Q53FT3,130.68146874760583
X6R8D5,111.84704674910924
Q9NR50,94.25485008634776
Q969V6,60.75490253767686
Q9Y5R6,73.52163782239715
Q9BXJ5,49.29320037246693
P0DP03,119.70958803730906
Q86XT4,60.79249741029275
Q10471,93.97751627712329
Q6ZMG9,77.66982539658777
Q7Z7H8,42.26854517211788
Q9BY11,67.92849893545313
Q8TEC5,61.847253995313416
P35713,61.164018492283645
P17050,106.84731291043524
Q8NGT1,122.83441388626758
O76002,107.07721831104156
Q86UL3,77.62629552857565
Q16553,136.28447220856083
Q8TE68,74.65792984186909
P62318,84.47168968072656
Q8NET8,81.2750875275144
Q2T9J0,112.10995271774917
P27986,85.61862901580561
Q14683,50.389428443724846
Q14563,78.44283800032323
Q8NFZ8,49.46539779060986
Q3SX64,50.43542426875087
Q6ZTY9,130.7323092959142
Q8NEG2,74.89824516786727
Q9NP59,67.78715800103707
Q8NH92,120.754424219855
P11172,110.03673977063602
Q5VXU3,135.20429879621892
Q07866,67.88008511613519
A0A4W9AIG4,115.51158621051124
P60328,123.50198483986712
A4FU01,86.1647505454478
Q9BZC7,45.34722630155441
P01111,109.83149861347196
Q9BX63,68.18686859117614
Q96NG3,51.03668679933807
Q6PJ61,74.3360303375136
Q9NRI6,191.51193788978264
Q9P2R3,31.79757239831062
Q8NH09,95.73871145971424
Q8NEN9,61.45611605780305
Q9H0F7,173.98551913833865
Q12967,67.77430713324495
Q9NQG6,85.95670796765137
Q15835,105.87003852164688
Q5TA45,77.84517388729735
Q86UE8,53.17073662315196
Q92535,87.35582083597444
O76099,129.81652051651523
Q86YS6,110.2726145065568
O43670,61.17635105693428
O00391,64.6531443005901
Q86VX2,132.5400766713535
P53671,85.34651080652735
Q0JRZ9,59.3656839148634
P51795,77.16967112388392
Q8NHU3,80.43439783886299
P34998,71.0737322961945
Q4QY38,161.7946442646898
Q86U38,96.80934774213706
Q9BXS9,70.57388922415191
Q5H9J9,92.63679074417712
Q9BTE7,109.30123599675127
Q9UI12,87.27422489248896
P10244,58.06837895970738
Q9UHJ6,131.88405175424617
Q53QV2,129.1383235240737
Q9Y5X0,94.60181522034522
Q5T4I8,120.62305339406606
P0C1S8,67.42843035649395
Q86XW9,84.3400089366879
Q7Z601,61.43069042135621
Q4G176,105.21261171695888
Q9BWQ6,64.87997805348706
P34903,63.465430315112044
Q9UHP7,77.8427017090856
Q969F1,102.57596501893872
O15344,48.6139554531625
Q5T7N3,58.92471239643383
Q9Y446,69.22083258077224
O95391,73.82110152197804
Q9Y6A2,98.02526773081972
Q8NHB1,108.46971456949832
P78539,57.68789576387872
Q6ZUJ4,68.51731080296143
P46597,127.14029348935208
A8MTL0,63.98295684242209
P52594,63.718705625775925
P24928,57.04574644782356
Q13536,112.05893158823211
Q86U70,75.17718061905931
Q6XZB0,79.87209011883851
Q8N2B8,133.49161992157534
P47775,76.58074510725963
C9JDV5,127.88590442388004
Q63ZE4,109.42137913132088
Q9Y5F9,41.09038357171364
Q8TED0,90.56681282984268
Q9BY64,77.66202613673856
Q96M20,76.12137884658
Q9GZV8,75.40780205839542
A0A087X0K7,138.82502510988934
P08581,62.36929115428098
Q9H2H0,94.88498438782092
Q8NGS4,119.23597218927893
P17025,61.82311827065429
Q12860,66.89294450333794
Q9H334,62.43073781676223
Q9NPG1,68.0167795815068
Q9H1F0,121.283738439082
Q9BXM0,47.70193766902474
P55809,98.89758984064392
Q9UGL1,38.33469152522127
Q8N307,71.05018423101009
Q5SV97,56.14198098073528
Q9NRD5,66.89066265904867
P51692,69.66430097602607
Q9BUE0,160.18517500088603
Q7L3T8,95.19488616775378
O43543,129.4418031187954
A1YPR0,71.11358033265043
Q9BW04,54.41973988236322
P49184,107.2874553228858
Q7Z5L9,66.17943829666011
P01222,142.35196197466382
Q9P1Q0,41.69374685543341
P51572,74.68757913764128
Q9H0K4,58.41690407635317
Q6IPM2,56.79462558669985
Q5T750,86.14567786595623
D6RA61,68.75804163846577
Q8TDS5,75.31075308273336
Q9Y592,33.48791977426292
Q6ZN17,74.97817524187877
Q9HD26,82.7309730850801
P63252,70.05937231127106
O75298,54.945859408719
Q13702,125.51635543882298
Q9Y4B6,58.81241324384524
Q9Y672,119.21930458405647
A4FU49,61.91687706592178
Q00653,70.19487049973617
Q9NQP4,135.3546201825767
Q8NH41,126.8950749617422
Q53GD3,88.10555481103408
Q6PRD7,94.04062732671316
Q9UGF7,112.23247888515986
Q15620,106.62893787452964
Q04741,83.44855238826297
Q5SY85,108.05906008584437
Q96N66,124.03342311395326
Q9NR83,66.03099614966256
P78504,52.64856063404024
Q12772,59.834442141172175
Q8NGJ8,84.32897649468886
H3BQW9,104.01999160945856
Q9NSC7,68.34881264642735
Q8NGY2,109.20025984067404
Q6PD74,101.8951351628472
P51854,118.8364547629508
Q9Y6Q5,120.9077558680632
Q5BKX5,72.45904195951506
Q86WA9,102.66489400076266
Q5TC04,129.36550557243984
P32926,51.3596626618374
Q9UKJ8,78.04753301251867
Q9GZU5,68.92677086909764
Q9BWV3,82.50485356674582
Q86WH2,102.766089403974
Q9Y5E4,40.94873371023841
Q8NGP9,126.9387409741542
A0A5F9Z9Y6,150.5917046874689
P46531,55.36128616252836
Q8NGC3,123.53609042338938
P54619,97.5336522643282
P0DH78,84.7598624628992
Q14896,56.95176011420136
P59095,129.20480693298742
Q14722,93.41660311650254
Q13670,112.2821090876366
Q7Z4B0,101.33718460817154
Q96A49,67.28662080324571
Q86Y82,62.440937470554914
Q5VT28,143.86167381372528
Q9UHD8,66.80711793598334
A6NMB1,46.42328626732559
Q9BTX3,144.84682646785217
P50502,83.39423170653666
Q9NQZ2,86.64042394792406
P22891,58.53176272652088
Q96MT7,49.07826313846755
Q08ER8,71.00820225987134
P47928,90.19344468054652
Q13444,54.63066419272394
Q5HYW3,60.15562690606582
Q9BYC9,98.6755693481944
Q9Y534,105.07488158249598
Q16526,98.42261349463932
Q8TDY3,121.06920493934088
Q6DT37,60.36450019544058
Q9H0H9,106.72135935206994
Q05823,78.74153574527178
O15105,88.8400653866146
P54756,53.601637686240856
P45983,110.80427657323494
Q5XKL5,99.96998132322872
Q9H246,109.80057210430888
Q12912,58.63122856509477
Q9BZW8,59.03187010527145
Q09019,78.78154536934512
Q9BVA6,86.51796900279533
Q92540,64.58899948891455
Q9UK53,79.17887425550266
Q04695,41.90540665105773
P42765,146.22615959365936
Q9UJN7,86.82216810680686
Q8TF66,62.52285261720147
Q9BZD2,103.10282038524284
Q92914,93.80379266895709
Q5DID0,66.83276313819815
O75145,55.93481040204986
Q6P1J9,85.16764980297717
Q8NFT6,61.585110930543095
Q9H0R8,202.99867886951333
Q6Q0C0,64.112001584182
P0DMW3,138.83295199865938
P05455,76.38432260951632
A6NFA0,67.87655879740728
A1L3X4,261.580926404788
Q9HCH5,62.23652412243598
Q8N9X5,156.6050280078775
Q9Y385,82.89351893767115
Q9HB31,101.57946596756602
Q2M3C7,49.98171621885786
Q13115,105.00517759254151
Q6ZRF7,86.68358823708363
Q9NZ52,73.6080092596424
Q9H9A7,68.54388987389733
Q3LI70,110.79486101704084
Q8NCQ7,63.00604849645761
Q9Y2Y0,91.24340076115794
O75414,160.9318242959126
A0A0U1RQG5,77.36195812267353
Q8TAF3,89.18188747882958
Q8N9B4,91.1194896130716
Q9BSD7,177.1962992934043
Q8N5G0,156.25570774536692
P58512,119.85692449263252
Q9BQ13,83.62357170051175
P53355,74.47789885410106
Q2M218,69.49523497778296
Q9ULE6,82.71606594890801
Q9NV06,96.73702565560724
Q8IX18,61.642500684031646
P62913,142.94761787023162
A8MSI8,244.82218606685905
Q9UL36,48.2681167858448
P0C7V7,134.47574386361487
Q14108,65.76444838726357
Q9NZP8,88.31012969990022
Q96RK0,42.14215966384393
Q9H977,146.6729536286297
Q8IXT2,65.09218776023226
Q9NZC2,65.75905471358848
P06753,27.150072668587285
P51151,96.79338637397149
Q9BRI3,87.94666685124497
P01601,111.3492619730275
P25189,74.48990628460726
O43280,82.8957346061485
Q99836,77.67730640685066
Q9BQT9,44.41511141926402
Q96K37,94.28619597749716
A6NDX5,62.68327428971593
Q6ICG6,98.2411980215174
Q8N944,53.45811059728786
Q99719,102.56203705385364
P68036,179.2697858503327
P50053,150.82909981566743
Q9HBE1,67.37637140029994
Q8IY57,76.99496632447203
Q9NZJ9,120.7954890667376
Q8NBF2,94.34099069465546
P46060,94.38885821177888
P33121,84.10788968080469
Q66K89,70.14745294491546
Q9NYW3,118.47379021525408
Q96RQ1,66.38378734822416
P0C672,135.44505754340605
O60721,59.07894214312328
Q9H8E8,70.8094277834357
P48745,71.07235706407347
P59990,119.4511221398142
O60895,89.81140300672995
Q9Y251,88.54070709892703
Q9BRS2,78.86241343556149
Q9UMR3,70.97748111864729
Q6PXP3,83.54024659449362
P56378,118.38189680620512
Q08477,73.52966967971724
Q8WTS1,142.44067779160346
Q8IYS0,56.32647847144656
Q99944,77.86749873147886
Q9HCK8,46.97343039690795
Q8TBB5,60.87060157567522
Q96HA1,45.42581816043356
Q8N782,126.023581549777
Q6UXK2,60.06415833678993
