UniProtID,pdb_file,multi_structure,parts,cartoons_ss_coloring,electrostatic_surface
Q9NVL8,,,,76.61119215794511,76.61119215794511
Q9NVM1,,,,86.98205518003759,86.98205518003759
Q9NVM6,,,,59.23938638206403,59.23938638206403
Q9NVM9,,,,76.20462784436111,76.20462784436111
Q9NVN8,,,,75.66332039124734,75.66332039124734
Q9NVP1,,,,73.70324031770578,73.70324031770578
Q9NVP2,,,,90.20861698966236,90.20861698966236
Q9NVP4,,,,72.8608487654822,72.8608487654822
Q9NVQ4,,,,149.8182353706966,149.8182353706966
Q9NVR0,,,,80.08198411646174,80.08198411646174
Q9NVR2,,,,74.22065669912323,74.22065669912323
Q9NVR5,,,,66.43033765045382,66.43033765045382
Q9NVT9,,,,117.57948768697392,117.57948768697392
Q9NVV2,,,,83.49950296637607,83.49950296637607
Q9NVV5,,,,132.81738116747573,132.81738116747573
Q9NVX0,,,,43.32543326424904,43.32543326424904
Q9NVX7,,,,85.73757259160703,85.73757259160703
Q9NW15,,,,71.39873419862693,71.39873419862693
Q9NW38,,,,87.41981031932089,87.41981031932089
Q9NW68,,,,83.24393453648169,83.24393453648169
Q9NW75,,,,64.23385136512616,64.23385136512616
Q9NW81,,,,102.26947815798492,102.26947815798492
Q9NWB6,,,,45.40806335330385,45.40806335330385
Q9NWB7,,,,48.288388851086886,48.288388851086886
Q9NWD9,,,,68.54173170058944,68.54173170058944
Q9NWL6,,,,99.18554415046094,99.18554415046094
Q9NWM3,,,,74.81676806395726,74.81676806395726
Q9NWM8,,,,79.80002824952172,79.80002824952172
Q9NWN3,,,,59.56194904967526,59.56194904967526
Q9NWQ4,,,,53.44473146295544,53.44473146295544
Q9NWQ9,,,,99.14341204780712,99.14341204780712
Q9NWS6,,,,87.64471646971104,87.64471646971104
Q9NWT6,,,,103.43202793298713,103.43202793298713
Q9NWT8,,,,96.45597210889996,96.45597210889996
Q9NWU2,,,,119.59960894305752,119.59960894305752
Q9NWV4,,,,178.0018761055571,178.0018761055571
Q9NWV8,,,,85.16084061094455,85.16084061094455
Q9NWW0,,,,102.8857501942043,102.8857501942043
Q9NWW5,,,,95.2910961524922,95.2910961524922
Q9NWW7,,,,76.50497532956253,76.50497532956253
Q9NWX5,,,,102.88888295792978,102.88888295792978
Q9NWY4,,,,104.01926603239885,104.01926603239885
Q9NWZ3,,,,88.49988493161355,88.49988493161355
Q9NWZ8,,,,70.29678700262775,70.29678700262775
Q9NX04,,,,122.00382790458968,122.00382790458968
Q9NX05,,,,60.89787668500799,60.89787668500799
Q9NX08,,,,112.53169287273552,112.53169287273552
Q9NX09,,,,91.60911656321024,91.60911656321024
Q9NX36,,,,84.16691327195171,84.16691327195171
Q9NX38,,,,119.59374485558764,119.59374485558764
Q9NX46,,,,112.40758945137088,112.40758945137088
Q9NX55,,,,97.574989011702,97.574989011702
Q9NX58,,,,77.6563084821118,77.6563084821118
Q9NX62,,,,110.33684405190417,110.33684405190417
Q9NX63,,,,57.19093636021126,57.19093636021126
Q9NX74,,,,92.21742544406403,92.21742544406403
Q9NX76,,,,104.70275454523592,104.70275454523592
Q9NXB9,,,,92.4167182150816,92.4167182150816
Q9NXC2,,,,141.54007687673234,141.54007687673234
Q9NXE8,,,,67.31782487755372,67.31782487755372
Q9NXF7,,,,96.6968988140383,96.6968988140383
Q9NXG0,,,,29.493660392195878,29.49366039219588
Q9NXK8,,,,134.22296173475382,134.22296173475382
Q9NXL2,,,,68.95656118314854,68.95656118314854
Q9NXN4,,,,67.3518046534572,67.3518046534572
Q9NXP7,,,,84.46555281318606,84.46555281318606
Q9NXR5,,,,68.35806372143676,68.35806372143676
Q9NXR7,,,,104.8981326384515,104.8981326384515
Q9NXR8,,,,71.57262752113249,71.57262752113249
Q9NXS3,,,,99.06749099325148,99.06749099325148
Q9NXU5,,,,139.59347642110103,139.59347642110103
Q9NXV2,,,,76.26956431033437,76.26956431033437
Q9NXV6,,,,67.84167797966063,67.84167797966063
Q9NXW2,,,,87.07004722170294,87.07004722170294
Q9NXW9,,,,156.26484571189485,156.26484571189485
Q9NXZ2,,,,88.31960361493691,88.31960361493691
Q9NY12,,,,91.27680979199,91.27680979199
Q9NY25,,,,88.19888438169073,88.19888438169073
Q9NY28,,,,102.90978851857628,102.90978851857628
Q9NY30,,,,93.60248980409828,93.60248980409828
Q9NY33,,,,113.29508831912356,113.29508831912356
Q9NY35,,,,111.47663179575164,111.47663179575164
Q9NY43,,,,75.26202879710185,75.26202879710185
Q9NY47,,,,63.321754877279474,63.321754877279474
Q9NY61,,,,57.59593903632966,57.59593903632966
Q9NY74,,,,53.693185211485606,53.693185211485606
Q9NY93,,,,91.92750317315272,91.92750317315272
Q9NY97,,,,103.09963616588291,103.09963616588291
Q9NYA3,,,,31.71660457413721,31.71660457413721
Q9NYB9,,,,61.61043899684131,61.61043899684131
Q9NYD6,,,,74.23332037472689,74.23332037472689
Q9NYF0,,,,55.447040382680335,55.447040382680335
Q9NYF3,,,,72.7453557347352,72.7453557347352
Q9NYF5,,,,58.494167349115216,58.494167349115216
Q9NYF8,,,,49.85335869700255,49.85335869700255
Q9NYG5,,,,140.7881336646284,140.7881336646284
Q9NYG8,,,,65.57694071951657,65.57694071951657
Q9NYK6,,,,99.14595396382089,99.14595396382089
Q9NYL4,,,,67.02452293665486,67.02452293665486
Q9NYL5,,,,93.33490842387604,93.33490842387604
Q9NYM9,,,,78.32351802665474,78.32351802665474
Q9NYP3,,,,74.5699603463212,74.5699603463212
Q9NYP7,,,,95.15557739437573,95.15557739437573
Q9NYQ3,,,,126.03202572414308,126.03202572414308
Q9NYV4,,,,51.05384995748191,51.05384995748191
Q9NYX4,,,,69.44402461959498,69.44402461959498
Q9NYY1,,,,136.123931653364,136.123931653364
Q9NYY8,,,,75.32845765057975,75.32845765057975
Q9NYZ3,,,,59.52820660702742,59.52820660702742
Q9NZ08,,,,90.66678258649688,90.66678258649688
Q9NZ32,,,,90.74047569840891,90.74047569840891
Q9NZ45,,,,107.46188331441664,107.46188331441664
Q9NZ52,,,,73.6080092596424,73.6080092596424
Q9NZ56,,,,52.87701451826476,52.87701451826476
Q9NZ63,,,,76.23634009926279,76.23634009926279
Q9NZA1,,,,85.9944213406476,85.9944213406476
Q9NZB2,,,,68.37848273050454,68.37848273050454
Q9NZC3,,,,132.1483553091698,132.1483553091698
Q9NZC4,,,,80.63748206809693,80.63748206809693
Q9NZD1,,,,75.27719602746275,75.27719602746275
Q9NZD2,,,,164.1295753214594,164.1295753214594
Q9NZD4,,,,122.2261134116736,122.2261134116736
Q9NZH0,,,,74.18844619859462,74.18844619859462
Q9NZH6,,,,98.37045182890652,98.37045182890652
Q9NZH7,,,,153.79846768958618,153.79846768958618
Q9NZH8,,,,113.0938359843107,113.0938359843107
Q9NZI2,,,,90.4439248904106,90.4439248904106
Q9NZI5,,,,68.49285078806845,68.49285078806845
Q9NZI8,,,,90.9560364134154,90.9560364134154
Q9NZJ0,,,,70.74859647287691,70.74859647287691
Q9NZJ5,,,,62.25208147448339,62.25208147448339
Q9NZJ6,,,,70.60456817199066,70.60456817199066
Q9NZK5,,,,80.2326286427077,80.2326286427077
Q9NZL4,,,,104.5785008968066,104.5785008968066
Q9NZM3,,,,49.23181838112456,49.23181838112456
Q9NZM4,,,,53.93731893600211,53.93731893600211
Q9NZM5,,,,53.67528475272562,53.67528475272562
Q9NZN1,,,,57.901686954682745,57.901686954682745
Q9NZN3,,,,91.48666417056413,91.48666417056413
Q9NZN4,,,,90.32970439311453,90.32970439311453
Q9NZN5,,,,57.02727538981772,57.02727538981772
Q9NZN8,,,,70.99700761899136,70.99700761899136
Q9NZN9,,,,84.93665378162255,84.93665378162255
Q9NZP8,,,,88.31012969990022,88.31012969990022
Q9NZQ0,,,,120.0460484511383,120.0460484511383
Q9NZQ7,,,,57.91338266080251,57.91338266080251
Q9NZS2,,,,68.45667522459405,68.45667522459405
Q9NZS9,,,,63.61278138812822,63.61278138812822
Q9NZT1,,,,179.53264753105012,179.53264753105012
Q9NZU0,,,,66.5596399703685,66.5596399703685
Q9NZU1,,,,78.38116269738906,78.38116269738906
Q9NZU5,,,,93.09539125538042,93.09539125538042
Q9NZU7,,,,75.79182921079101,75.79182921079101
Q9NZV1,,,,71.11515211396389,71.11515211396389
Q9NZV8,,,,69.7248331106948,69.7248331106948
Q9NZZ3,,,,87.06354223957548,87.06354223957548
Q9P000,,,,116.52345211993853,116.52345211993853
Q9P0B6,,,,120.32262377037216,120.32262377037216
Q9P0I2,,,,118.45725048170252,118.45725048170252
Q9P0J7,,,,81.42334172109591,81.42334172109591
Q9P0K1,,,,64.34414992441583,64.34414992441583
Q9P0K8,,,,60.10229395139287,60.10229395139287
Q9P0K9,,,,79.19505448132615,79.19505448132615
Q9P0M6,,,,93.16988338350794,93.16988338350794
Q9P0P8,,,,91.27897770922888,91.27897770922888
Q9P0R6,,,,99.25774942995012,99.25774942995012
Q9P0S2,,,,101.9920903511474,101.9920903511474
Q9P0U4,,,,72.20535811000917,72.20535811000917
Q9P0W2,,,,67.35803484248933,67.35803484248933
Q9P0X4,,,,53.80676752814056,53.80676752814056
Q9P1A6,,,,57.3666111252574,57.3666111252574
Q9P1F3,,,,263.71529903013703,263.71529903013703
Q9P1U1,,,,105.90203935486696,105.90203935486696
Q9P1Y5,,,,50.104013840989175,50.104013840989175
Q9P1Z2,,,,39.67267645981363,39.67267645981363
Q9P1Z3,,,,77.31681378233999,77.31681378233999
Q9P1Z9,,,,42.69037427686078,42.69037427686078
Q9P2A4,,,,58.76153425826838,58.76153425826838
Q9P2B4,,,,41.32202305959133,41.32202305959133
Q9P2B7,,,,62.79464998038272,62.79464998038272
Q9P2D0,,,,61.49289703960638,61.49289703960638
Q9P2D3,,,,58.59455860747573,58.59455860747573
Q9P2D6,,,,60.012277324094704,60.012277324094704
Q9P2E2,,,,44.97635767080878,44.97635767080878
Q9P2E5,,,,74.88584678099936,74.88584678099936
Q9P2F6,,,,56.47603175760821,56.47603175760821
Q9P2G1,,,,53.57731721001959,53.57731721001959
Q9P2G3,,,,94.98323126242514,94.98323126242514
Q9P2G9,,,,86.0508304889501,86.0508304889501
Q9P2H0,,,,52.33046719620916,52.33046719620916
Q9P2H3,,,,86.20975187999493,86.20975187999493
Q9P2I0,,,,75.07276384878021,75.07276384878021
Q9P2J2,,,,56.077433969571786,56.077433969571786
Q9P2J3,,,,90.86260823548923,90.86260823548923
Q9P2J5,,,,72.0431516946428,72.0431516946428
Q9P2K1,,,,49.64526621998111,49.64526621998111
Q9P2K6,,,,87.34794802814488,87.34794802814488
Q9P2K8,,,,56.79752707724161,56.79752707724161
Q9P2K9,,,,53.28460231511135,53.28460231511135
Q9P2M1,,,,116.73732606306324,116.73732606306324
Q9P2M7,,,,23.22489884393279,23.22489884393279
Q9P2N2,,,,68.8082296849546,68.8082296849546
Q9P2N4,,,,54.74599151487781,54.74599151487781
Q9P2N6,,,,67.31738451625118,67.31738451625118
Q9P2N7,,,,84.60904235765732,84.60904235765732
Q9P2P5,,,,59.84123414856128,59.84123414856128
Q9P2Q2,,,,52.51113303460812,52.51113303460812
Q9P2R3,,,,31.79757239831062,31.79757239831062
Q9P2T1,,,,156.5186250695352,181.95772190447244
Q9P2W3,,,,139.4414364757818,139.4414364757818
Q9P2W7,,,,100.57912495117684,100.57912495117684
Q9P2X0,,,,120.7286287426495,120.7286287426495
Q9P2X3,,,,104.40637542766224,104.40637542766224
Q9P2X7,,,,197.13115235855724,197.13115235855724
Q9P003,,,,181.0765979702495,181.0765979702495
Q9P013,,,,91.7551669223826,91.7551669223826
Q9P021,,,,173.02038177662894,173.02038177662894
Q9P031,,,,80.16616215050746,80.16616215050746
Q9P035,,,,73.11111367500419,73.11111367500419
Q9P055,,,,93.73968992255648,93.73968992255648
Q9P104,,,,87.10374135032889,87.10374135032889
Q9P107,,,,52.44903538994855,52.44903538994855
Q9P126,,,,77.68094568346478,77.68094568346478
Q9P127,,,,48.33574724038815,48.33574724038815
Q9P203,,,,64.02458839044272,64.02458839044272
Q9P206,,,,49.85665427121103,49.85665427121103
Q9P209,,,,47.23898579037449,47.23898579037449
Q9P218,,,,49.65437487102238,49.65437487102238
Q9P219,,,,24.061058832363567,24.061058832363567
Q9P227,,,,55.19697109599976,55.19697109599976
Q9P232,,,,67.37191664149385,67.37191664149385
Q9P241,,,,67.49955860727735,67.49955860727735
Q9P244,,,,57.974280356830405,57.974280356830405
Q9P260,,,,52.99440763922585,52.99440763922585
Q9P265,,,,67.28684987204147,67.28684987204147
Q9P266,,,,49.60846774677093,49.60846774677093
Q9P272,,,,70.9461882884297,70.9461882884297
Q9P278,,,,54.27462397275389,54.27462397275389
Q9P281,,,,44.0688875071274,44.0688875071274
Q9P287,,,,89.34569884031531,89.34569884031531
Q9P291,,,,77.37398804962909,77.37398804962909
Q9P296,,,,89.87516416033814,89.87516416033814
Q9P298,,,,135.0383682748155,135.0383682748155
Q9P299,,,,88.69222937962863,88.69222937962863
Q9UBB4,,,,101.4889116722958,101.4889116722958
Q9UBC2,,,,41.81423174327961,41.81423174327961
Q9UBC3,,,,66.95278074569859,66.95278074569859
Q9UBD0,,,,63.42246310707848,63.42246310707848
Q9UBD9,,,,108.1986748533299,108.1986748533299
Q9UBF2,,,,90.96863517934264,90.96863517934264
Q9UBG3,,,,63.47222402047774,63.47222402047774
Q9UBH0,,,,194.0770589497548,194.0770589497548
Q9UBI1,,,,110.79438288751116,110.79438288751116
Q9UBI6,,,,122.94956963888627,122.94956963888627
Q9UBI9,,,,65.86226084160059,65.86226084160059
Q9UBJ2,,,,63.249118275034384,63.249118275034384
Q9UBK5,,,,96.38017809199006,96.38017809199006
Q9UBL0,,,,54.30987215862315,54.30987215862315
Q9UBL3,,,,79.59859088483421,79.59859088483421
Q9UBL6,,,,89.01068166924335,89.01068166924335
Q9UBM7,,,,79.28243003133773,79.28243003133773
Q9UBN1,,,,66.16552492207903,66.16552492207903
Q9UBN7,,,,60.60313745481171,60.60313745481171
Q9UBP4,,,,79.20519000393742,79.20519000393742
Q9UBP5,,,,66.2548688137273,66.2548688137273
Q9UBP8,,,,68.45472575948915,68.45472575948915
Q9UBP9,,,,73.50433404878785,73.50433404878785
Q9UBQ5,,,,143.65826338094354,143.65826338094354
Q9UBQ6,,,,92.50034116067728,92.50034116067728
Q9UBQ7,,,,124.4306763731569,124.4306763731569
Q9UBR2,,,,99.0987406053155,99.0987406053155
Q9UBR4,,,,75.424094867431,75.424094867431
Q9UBR5,,,,110.8787750035318,110.8787750035318
Q9UBS3,,,,123.95281569725498,123.95281569725498
Q9UBS4,,,,71.11639902866497,71.11639902866497
Q9UBS5,,,,50.14043589599608,50.14043589599608
Q9UBT3,,,,93.76029351896985,93.76029351896985
Q9UBT7,,,,81.43148076078069,81.43148076078069
Q9UBU2,,,,84.00812133918707,84.00812133918707
Q9UBU3,,,,116.47091220382408,116.47091220382408
Q9UBU6,,,,62.25297781486741,62.25297781486741
Q9UBU7,,,,62.98595716818944,62.98595716818944
Q9UBV7,,,,84.69229069880063,84.69229069880063
Q9UBW5,,,,68.18266816138954,68.18266816138954
Q9UBW8,,,,83.78675230448492,83.78675230448492
Q9UBX0,,,,93.44813723093822,93.44813723093822
Q9UBX1,,,,87.72437256664684,87.72437256664684
Q9UBX5,,,,57.97511172644111,57.97511172644111
Q9UBX7,,,,107.51121210778992,107.51121210778992
Q9UBX8,,,,104.49683293404516,104.49683293404516
Q9UBY5,,,,86.47161552886837,86.47161552886837
Q9UBY8,,,,81.44473247854509,81.44473247854509
Q9UBY9,,,,76.62034231002346,76.62034231002346
Q9UBZ4,,,,82.13897602542778,82.13897602542778
Q9UDR5,,,,73.48811834359478,73.48811834359478
Q9UDT6,,,,36.87354515382347,36.87354515382347
Q9UDY4,,,,86.16534083338497,86.16534083338497
Q9UEE9,,,,84.55434341557694,84.55434341557694
Q9UEF7,,,,64.0262936927737,64.0262936927737
Q9UER7,,,,59.97793041979359,59.97793041979359
Q9UET6,,,,87.00570680083548,87.00570680083548
Q9UEY8,,,,76.28039937333119,76.28039937333119
Q9UF02,,,,81.53165186873052,81.53165186873052
Q9UF33,,,,63.27596888888166,63.27596888888166
Q9UF47,,,,70.29865626332548,70.29865626332548
Q9UF56,,,,74.41914726705737,74.41914726705737
Q9UFC0,,,,85.48556641900912,85.48556641900912
Q9UFE4,,,,30.21141761692808,30.21141761692808
Q9UFF9,,,,155.81211885243874,155.81211885243874
Q9UFG5,,,,69.25616411140841,69.25616411140841
Q9UFP1,,,,70.61115042194277,70.61115042194277
Q9UFW8,,,,95.79126897367703,95.79126897367703
Q9UG01,,,,57.50709010754499,57.50709010754499
Q9UG22,,,,62.54990380543093,62.54990380543093
Q9UG63,,,,86.91610952017251,86.91610952017251
Q9UGI6,,,,49.21935798665099,49.21935798665099
Q9UGL1,,,,38.33469152522127,38.33469152522127
Q9UGL9,,,,102.775837545729,102.775837545729
Q9UGM1,,,,56.98463651210735,56.98463651210735
Q9UGM3,,,,57.403545982274096,57.403545982274096
Q9UGN4,,,,81.95834248509286,81.95834248509286
Q9UGP4,,,,56.85353465551004,56.85353465551004
Q9UGQ2,,,,101.04707030534388,101.04707030534388
Q9UGU5,,,,67.77167336246195,67.77167336246195
Q9UH17,,,,126.05594852372587,126.05594852372587
Q9UH62,,,,94.455596859971,94.455596859971
Q9UH73,,,,63.50123656120984,63.50123656120984
Q9UH77,,,,94.6718892990689,94.6718892990689
Q9UH90,,,,73.7953438344493,73.7953438344493
Q9UHA4,,,,195.8537902469709,195.8537902469709
Q9UHA7,,,,165.10264419551734,165.10264419551734
Q9UHB6,,,,56.36488192781599,56.36488192781599
Q9UHB7,,,,52.75447391395013,52.75447391395013
Q9UHC3,,,,69.72661546204206,69.72661546204206
Q9UHC6,,,,54.468604517592766,54.468604517592766
Q9UHD0,,,,138.77480125049382,138.77480125049382
Q9UHD1,,,,90.60092461134218,90.60092461134218
Q9UHD4,,,,79.72157783911412,79.72157783911412
Q9UHF1,,,,76.32462890181502,76.32462890181502
Q9UHF4,,,,55.67824322779848,55.67824322779848
Q9UHF5,,,,109.815383082199,109.815383082199
Q9UHG0,,,,63.814777738811244,63.814777738811244
Q9UHH9,,,,99.09725790257464,99.09725790257464
Q9UHI6,,,,59.406681266941526,59.406681266941526
Q9UHI8,,,,60.68893450852638,60.68893450852638
Q9UHK6,,,,117.67325830920954,117.67325830920954
Q9UHL0,,,,93.8223106776014,93.8223106776014
Q9UHL3,,,,71.98595273089089,71.98595273089089
Q9UHL4,,,,105.80492158103576,112.46849964285236
Q9UHL9,,,,64.28142285340292,64.28142285340292
Q9UHP7,,,,77.8427017090856,77.8427017090856
Q9UHQ4,,,,56.39062995963253,56.39062995963253
Q9UHQ9,,,,101.24087523584824,101.24087523584824
Q9UHR4,,,,63.3647823866032,63.3647823866032
Q9UHV8,,,,205.84769025905695,205.84769025905692
Q9UHW5,,,,112.17766749254466,112.17766749254466
Q9UHX3,,,,49.62146014656531,49.62146014656531
Q9UHY7,,,,148.91475868924505,148.91475868924505
Q9UHY8,,,,75.18739424749867,75.18739424749867
Q9UI08,,,,68.10939520245958,68.10939520245958
Q9UI10,,,,93.28914154231887,93.28914154231887
Q9UI12,,,,87.27422489248896,87.27422489248896
Q9UI17,,,,85.79399392985223,85.79399392985223
Q9UI26,,,,80.03051636478625,80.03051636478625
Q9UI32,,,,81.69296879028688,81.69296879028688
Q9UI36,,,,57.91004016363098,57.91004016363098
Q9UI42,,,,116.21151383260968,116.21151383260968
Q9UI46,,,,48.451645175700655,48.451645175700655
Q9UI47,,,,82.72187703213714,82.72187703213714
Q9UI95,,,,150.18652339662788,150.18652339662788
Q9UIA0,,,,66.02878673620953,69.78154011889073
Q9UIB8,,,,54.264668557674334,54.264668557674334
Q9UIC8,,,,90.54348677326048,90.54348677326048
Q9UIF8,,,,49.63206747879569,49.63206747879569
Q9UIF9,,,,51.14389733170168,51.14389733170168
Q9UIG0,,,,57.07234016651844,57.07234016651844
Q9UIH9,,,,72.48409660323935,72.48409660323935
Q9UII2,,,,80.96708137361261,80.96708137361261
Q9UII4,,,,57.62813399814802,57.62813399814802
Q9UIJ7,,,,134.81449289578472,134.81449289578472
Q9UIK4,,,,65.56940070761834,65.56940070761834
Q9UIL4,,,,100.79893818141548,100.79893818141548
Q9UIM3,,,,84.50503400825008,84.50503400825008
Q9UIQ6,,,,76.64556485958822,76.64556485958822
Q9UIV1,,,,144.64786020903404,144.64786020903404
Q9UIX4,,,,69.98072835688764,69.98072835688764
Q9UJ14,,,,73.82577592616758,73.82577592616758
Q9UJ71,,,,42.16177992988161,42.16177992988161
Q9UJ72,,,,133.67803212930303,133.67803212930303
Q9UJ83,,,,101.8263308840564,101.8263308840564
Q9UJ90,,,,88.77159620324736,95.46655681584734
Q9UJ96,,,,85.2819257251454,85.2819257251454
Q9UJA2,,,,99.46863638186412,99.46863638186412
Q9UJC3,,,,30.52479693591034,30.52479693591034
Q9UJJ9,,,,71.5450046959913,71.5450046959913
Q9UJM3,,,,64.13214399262543,64.13214399262543
Q9UJM8,,,,132.93869010255423,132.93869010255423
Q9UJP4,,,,91.85878853579916,91.85878853579916
Q9UJT9,,,,79.63059167562484,79.63059167562484
Q9UJU2,,,,62.453909430736736,62.453909430736736
Q9UJU5,,,,76.38774098419678,76.38774098419678
Q9UJU6,,,,75.23964060948033,75.23964060948033
Q9UJV9,,,,70.30476082608138,70.30476082608138
Q9UJW0,,,,77.84220047949961,77.84220047949961
Q9UJW3,,,,97.4622773012746,97.4622773012746
Q9UJX2,,,,101.95841775730358,101.95841775730358
Q9UJX3,,,,82.49852361058646,82.49852361058646
Q9UJX4,,,,89.77240075298181,89.77240075298181
Q9UJX5,,,,83.66610613059646,83.66610613059646
Q9UJX6,,,,72.92867841457037,72.92867841457037
Q9UJY1,,,,77.10199761879817,77.10199761879817
Q9UJY4,,,,75.455398451072,75.455398451072
Q9UJY5,,,,75.38885973005573,75.38885973005573
Q9UK05,,,,90.07788922194295,90.07788922194295
Q9UK08,,,,126.14085840960034,126.14085840960034
Q9UK17,,,,77.9039245576008,77.9039245576008
Q9UK22,,,,65.59980789735532,65.59980789735532
Q9UK45,,,,112.44114192255512,112.44114192255512
Q9UK53,,,,79.17887425550266,79.17887425550266
Q9UK58,,,,51.16324955565429,51.16324955565429
Q9UK59,,,,85.5755157963491,85.5755157963491
Q9UK61,,,,52.17964931489444,52.17964931489444
Q9UK73,,,,101.74757713124364,101.74757713124364
Q9UK76,,,,80.10469326446419,80.10469326446419
Q9UK85,,,,85.40311842671059,85.40311842671059
Q9UK96,,,,72.78917929233475,72.78917929233475
Q9UK97,,,,79.15620385819618,79.15620385819618
Q9UK99,,,,83.93182089870552,83.93182089870552
Q9UKA1,,,,86.86405332399664,86.86405332399664
Q9UKA2,,,,106.40859374092028,106.40859374092028
Q9UKA4,,,,47.56009963457088,47.56009963457088
Q9UKB1,,,,86.06172028890349,86.06172028890349
Q9UKB3,,,,94.42228734333052,94.42228734333052
Q9UKB5,,,,54.57077052577807,54.57077052577807
Q9UKC9,,,,100.29900393641596,100.29900393641596
Q9UKD1,,,,60.880275458917495,60.880275458917495
Q9UKF2,,,,58.38855413953885,58.38855413953885
Q9UKF5,,,,75.26610266937274,75.26610266937274
Q9UKF6,,,,76.89235065350846,76.89235065350846
Q9UKG1,,,,57.04825546328136,57.04825546328136
Q9UKG9,,,,116.17046583583937,116.17046583583937
Q9UKI2,,,,91.97881534904754,91.97881534904754
Q9UKJ3,,,,50.45945357366692,50.45945357366692
Q9UKJ5,,,,129.55795842251482,129.55795842251482
Q9UKJ8,,,,78.04753301251867,78.04753301251867
Q9UKL3,,,,48.25183098327389,48.25183098327389
Q9UKN8,,,,75.35886094090122,75.35886094090122
Q9UKP3,,,,75.94100481510701,75.94100481510701
Q9UKP4,,,,59.0970750748476,59.0970750748476
Q9UKP5,,,,53.74026150247133,53.74026150247133
Q9UKQ2,,,,65.30801658861719,65.30801658861719
Q9UKQ9,,,,90.16145058981132,90.16145058981132
Q9UKR3,,,,99.8540421799736,108.43390779354996
Q9UKR5,,,,159.49691985868483,159.49691985868483
Q9UKS7,,,,70.33864096000713,70.33864096000713
Q9UKT4,,,,66.00155412016763,66.00155412016763
Q9UKT5,,,,110.85129942146844,110.85129942146844
Q9UKT6,,,,103.44014553082384,103.44014553082384
Q9UKT7,,,,78.84609673562707,78.84609673562707
Q9UKT8,,,,93.77305796218292,93.77305796218292
Q9UKT9,,,,77.1428288215061,77.1428288215061
Q9UKU0,,,,82.08991532341481,82.08991532341481
Q9UKU7,,,,93.5626675050246,93.5626675050246
Q9UKU9,,,,58.42053009758634,58.42053009758634
Q9UKV0,,,,59.07394751830014,59.07394751830014
Q9UKV3,,,,47.52522348153299,47.52522348153299
Q9UKV5,,,,57.72931086720024,57.72931086720024
Q9UKV8,,,,89.12397599963268,89.12397599963268
Q9UKW6,,,,90.49529221481208,90.49529221481208
Q9UKX5,,,,52.312306550526415,54.88273776878705
Q9UKY7,,,,88.9866239279545,88.9866239279545
Q9UKZ1,,,,65.76400206452607,65.76400206452607
Q9UL01,,,,73.0484271184448,73.0484271184448
Q9UL03,,,,72.3117981710664,72.3117981710664
Q9UL15,,,,103.32139573631962,103.32139573631962
Q9UL16,,,,34.48623490778552,34.48623490778552
Q9UL18,,,,96.60086197904675,96.60086197904675
Q9UL45,,,,53.09150945765422,53.09150945765422
Q9UL51,,,,65.83575365141455,65.83575365141455
Q9ULA0,,,,96.67025613560654,96.67025613560654
Q9ULB4,,,,39.92725143355328,39.92725143355328
Q9ULB5,,,,56.87183357476312,56.87183357476312
Q9ULC0,,,,70.56758786548325,70.56758786548325
Q9ULC5,,,,86.16272931771243,86.16272931771243
Q9ULD4,,,,56.147661770652704,56.147661770652704
Q9ULD6,,,,70.76486021487287,70.76486021487287
Q9ULE3,,,,63.36440512236453,63.36440512236453
Q9ULG1,,,,56.07061602144328,56.07061602144328
Q9ULG6,,,,54.47073706652239,54.47073706652239
Q9ULH0,,,,52.01841956970455,52.01841956970455
Q9ULH1,,,,58.519461166631366,58.519461166631366
Q9ULH4,,,,60.77358366983257,60.77358366983257
Q9ULI0,,,,58.67280706623431,58.67280706623431
Q9ULI3,,,,55.72723023111299,55.72723023111299
Q9ULI4,,,,53.18731607169462,53.18731607169462
Q9ULJ7,,,,54.9926523890622,54.9926523890622
Q9ULK0,,,,48.77019737613593,48.77019737613593
Q9ULK2,,,,57.00920780127832,57.00920780127832
Q9ULM6,,,,86.20852831524756,86.20852831524756
Q9ULR0,,,,69.51116421587166,69.51116421587166
Q9ULS6,,,,71.92989160091902,71.92989160091902
Q9ULT8,,,,58.68498234738515,58.68498234738515
Q9ULU8,,,,52.871419488472206,52.871419488472206
Q9ULV1,,,,77.44840909954618,77.44840909954618
Q9ULV3,,,,56.483712187021005,56.483712187021005
Q9ULV4,,,,95.18820935314912,95.18820935314912
Q9ULV5,,,,68.7512347167056,68.7512347167056
Q9ULV8,,,,84.8503457668762,84.8503457668762
Q9ULW2,,,,62.81395399751989,62.81395399751989
Q9ULW3,,,,84.15691857902745,84.15691857902745
Q9ULX6,,,,71.42363028286117,71.42363028286117
Q9ULX7,,,,83.8577766763016,83.8577766763016
Q9ULX9,,,,78.82236655802288,78.82236655802288
Q9ULY5,,,,74.23050585115233,74.23050585115233
Q9ULZ1,,,,113.56734508339969,113.56734508339969
Q9UM11,,,,83.86539014341355,83.86539014341355
Q9UM13,,,,151.97001226503585,151.97001226503585
Q9UM19,,,,162.33245480344738,162.33245480344738
Q9UM22,,,,90.94446071951492,90.94446071951492
Q9UM73,,,,67.85660666286108,67.85660666286108
Q9UMD9,,,,47.33415242895328,47.33415242895328
